split;reason;text;value
87223;title_name;":
Hr. Mattias Tesfaye, Socialdemokratiet.";Pia Kjærsgaard
87274;Time;;Kl. 14:17
87302;title_name;":
Ordføreren.";Pia Kjærsgaard
87325;Time;;Kl. 14:19
87346;name_party;":
Tak. Jeg kunne godt tænke mig at spørge Alternativet om det samme, som jeg spurgte Enhedslisten om, selv om jeg ikke fik et svar
før. Den her lov forholder sig til mange forskellige ting, bl.a. giver
den nogle mere fleksible muligheder for at indkvartere asylansøgere
midlertidigt. De foreløbige erfaringer med de her fleksible muligheder viser, at de har været brugt. F.eks. har der været fem indkvarteringssteder, for hvilke man har kunnet fravige planloven, og det gælder Nyborg, Haderslev Sygehus, Esbønderup, Kalundborg og Kærshovedgård.
Nu beder regeringen så om Folketingets tilladelse til, at de her
bestemmelser kan fortsætte. Jeg er med på, at Alternativet er imod at
suspendere domstolsprøvelsen i indtil 4 uger, men hvis man nu fik
opdelt lovforslaget, ville Alternativet så kunne støtte de her muligheder, som kommunerne har, hvis vi igen skulle ende i en sådan situation, så der er lidt mere fleksible muligheder for at kunne indkvartere
flygtninge midlertidigt?";Mattias Tesfaye
88356;name_party;":
Tak for det, og tak for anbefalingen. Jeg siger hverken ja eller nej
heroppe fra talerstolen i dag. Jeg vil meget gerne tage det med og
diskutere med baglandet, hvor vi lige præcis står i forhold til det,
som hr. Mattias Tesfaye peger på.
Vi havde nogle bekymringer om det sidste. Jeg har nævnt, hvad
det var: de her ret uklare regler om kommunernes bemyndigelse. Jeg
er helt enig i, at kommunerne skal have handlefrihed. Så jeg takker
for kommentaren og tager den med tilbage, men vil ikke stå her og
love noget.";Carolina Magdalene Maier
88881;Time;;Kl. 14:20
88909;title_name;":
Tak for det. Og tak til ordføreren. Den næste ordfører er fru Sofie
Carsten Nielsen, Radikale Venstre.

16

Onsdag den 11. april 2018 (L 197)";Pia Kjærsgaard
89064;Time;(Ordfører);Kl. 14:20
89103;name_party;":
Tak for det. Siden december 2015, hvor den lov, som vi nu behandler revisionsbestemmelsen til, blev hastevedtaget, har ministeren alene haft mulighed for at frihedsberøve mennesker på ubestemt tid
uden at stille dem for en dommer. Og det, der er det afgørende for
os, er jo grundlovens § 71, og det er så fint, at vi har den liggende i
skufferne her, så man kan sidde og opdatere sig selv på den gode
grundlov, som jo i § 71, stk. 3, har teksten om, at enhver, der anholdes, inden for 24 timer skal stilles for en dommer.
Den gælder ikke i udlændingeloven, men man kan jo se i regeringens lovforslag, dette lovforslag, L 197, at eftertanken har meldt sig
også i regeringen og hos støttepartier – i alt fald nogle af dem. For
nu sættes der en 4-ugersfrist på den her bestemmelse, og bestemmelsen udløber helt den 1. december 2021. Det synes jeg regeringen
skal have stor ros for – det er 6 år for sent, men det er jo rigtig, rigtig
godt, at den udløber, og at der i det mindste er sat en frist på nu.
Det, som er vigtigt for os, og som er grunden til, at vi stemmer
imod nu, er, at den her bestemmelse jo stadig gælder, og at den fratager mennesker noget af det allerallermest basale, nemlig deres
grundlæggende frihedsrettigheder, som betød så meget for de forfatningsfædre, vi har i Danmark, der skrev den her grundlov, som hele
vores demokrati bygger på. Og i en tid, hvor frihedsrettighederne er
udfordret overalt, i Europa, i USA og bestemt også her i Danmark,
er det fuldstændig afgørende, at vi ikke undergraver dem. Det synes
vi fortsat at det her lovforslag gør, og derfor stemmer vi imod.";Sofie Carsten Nielsen
90712;Time;;Kl. 14:23
90740;title_name;":
Tak til ordføreren. Der er ikke nogen kommentarer. SF er ikke til
stede, men der bliver hilst fra SF, som mener det samme som De Radikale. Og Konservative mener det samme som Venstre, kan jeg forstå. Så nu er det først hr. Mattias Tesfaye.

som vi fik vedtaget dengang, for vi syntes, at der i de her ekstraordinære situationer var mulighed for at kunne lave nogle mere fleksible
indkvarteringer – og også at give myndighederne nogle flere bemyndigelser, end de havde i den eksisterende lovgivning.
Nu skal vi så vurdere, om de dengang vedtagne regler kan gøres
permanente, og det synes vi kun er fornuftigt. Derfor støtter vi forslaget, både den del, der handler om ophævelsen af revisionsbestemmelserne vedrørende indkvarteringen af asylansøgere og suspensionen af domstolsprøvelsen. Og vi støtter også, at det nu fastlægges til
maksimalt 4 uger. Tak for ordet.";Pia Kjærsgaard
91615;Time;;Kl. 14:26
91643;title_name;":
Tak, og så er det ministeren. Værsgo. Undskyld, den markering ser
jeg altså først nu. Altså, man må være omhyggelig med at trykke sig
ind. Den kommer først nu.";Pia Kjærsgaard
91814;Time;;Kl. 14:26
91838;name_party;":
Tak for det. Jeg vil i hvert fald sige, at det ville være meget vidtgående i forhold til den nuværende danske flygtningelovgivning, hvis
det blev muligt at søge asyl i Danmark direkte fra Syrien, som vel
var det, Birte Weiss så indførte på Balkan i 1990'erne.
Men jeg blev stillet et spørgsmål om, om vi ville kunne kigge på
en lempeliggørelse af nogle regler i kommunerne. Jeg synes nu
egentlig, at jeg svarede på spørgsmålet, men ordføreren følte ikke, at
han fik svar. Så nu vil jeg bare give det her og sige, at det er klart, at
vi godt kan være åbne over for at se på, hvad der er i kommunerne af
muligheder for at indkvartere folk i midlertidige lejre. Men det skal
jo ikke være midlertidige lejre for at frihedsberøve dem. Og det er
det, som jeg synes er så voldsomt ved det her, altså at man frihedsberøver folk, som intet kriminelt har gjort, og sågar – hvad jeg kan
høre Socialdemokratiet støtter – uden at de har adgang til at komme
for en dommer inden for de første 4 uger.";Nikolaj Villumsen
92835;Time;;Kl. 14:27
92846;Time;(Ordfører);Kl. 14:23
92878;name_party;":
Tak. Først lige til historiebøgerne: Enhedslistens ordfører refererede
flere gange til situationen i 1990'erne i forbindelse med borgerkrigen
på Balkan. Dengang besluttede den socialdemokratiske regering og
indenrigsminister Birte Weiss helt at stoppe for den visumfri adgang
til Danmark for flygtninge fra Balkan. Det betød jo, at færgerne fra
Swinoujscie, der ellers havde lagt til her i København, ikke fik lov til
at lægge til med flygtninge fra Balkan. I stedet for gav man mulighed for at søge asyl på Balkan. Mange af de flygtninge, der kom hertil dengang, er altså ikke folk, der er kommet hertil spontant og har
søgt asyl på færgeklappen, men på en anden måde. Og i øvrigt vil
jeg sige, at for dem, der så kom hertil, suspenderede man deres adgang til at søge asyl i 2 år.
Hvis man nu forestillede sig, at den nuværende indenrigsminister
i efteråret 2015 havde fremsat et lignende forslag, altså havde sagt,
at de syriske flygtninge i de næste 2 år slet ikke måtte søge og få behandlet deres asylansøgning, så gad jeg godt se, om Enhedslisten
havde støttet det lovforslag. Det tror jeg simpelt hen ikke på.
Så i forhold til at række tilbage i Socialdemokratiets historie og
udlægge, hvad der er den ægte socialdemokratiske politik, ville jeg i
hvert fald ikke henvise til Jugoslavien og 1990'erne, hvis jeg var Enhedslistens ordfører.
Så vil jeg også sige, at vi jo lærte meget af flygtningesituationen i
efteråret 2015. Dengang var jeg også selv i dialog med flere borgmestre, der fortalte om nogle af de udfordringer, de havde med indkvartering af flygtninge. Det var egentlig en del af grundlaget for, at vi
valgte at støtte nogle af de ændringer af forskellige lovgivninger,";Mattias Tesfaye
94611;title_name;":
Ordføreren.";Henrik Dam Kristensen
94634;Time;;Kl. 14:27
94655;name_party;":
Til det første vil jeg sige, at det ikke var alle, der havde et grundlag
for asyl, der så blev genbosat i Danmark dengang i 1990'erne. Dem
udvalgte de danske myndigheder. For det andet vil jeg sige, at blandt
dem, der så kom til at bo her i den 2-årige periode, boede mange af
dem jo hernede i havnen på skibe. De havde en lille kahyt, som i den
grad ikke levede op til de regler, vi har i dag, omkring indkvartering
af flygtninge.
Så vil jeg kvittere for Enhedslistens støtte til nogle dele af det her
lovforslag, og jeg vil opfordre partiet til at skrive det præcist ind i
betænkningerne, for siden vi behandlede loven, har der været kommunalvalg, og Enhedslisten har fået masser af partifæller valgt ind i
kommunalbestyrelser rundtomkring, og jeg tror, det vil gavne processen i mange kommunalbestyrelser, hvis de kan se, at deres parti
på Christiansborg godt kan se fornuften i nogle dele af de fleksible
muligheder, der er kommet. Og jeg tror også, det generelt vil gavne
udlændingedebatten, hvis ikke vi ender i de samme skyttegrave, hver
eneste gang vi mødes hernede, men forholder os reflekteret til lovforslagenes forskellige elementer. Og hvis Dansk Folkeparti får opdelt lovforslaget, er der måske endda mulighed for, at I vil kunne
støtte den ene del af det.";Mattias Tesfaye
95937;Time;;Kl. 14:28
95981;title_name;":
Hr. Nikolaj Villumsen.

Onsdag den 11. april 2018 (L 197)";Henrik Dam Kristensen
96052;Time;;Kl. 14:28
96076;name_party;":
Jamen som sagt kigger vi på det, men vi vil ikke være med til at frihedsberøve folk. Jeg synes faktisk, det ville gavne udlændingedebatten i Danmark, hvis vi stod vagt om helt grundlæggende retsstatsprincipper, som er det, som jeg vil betegne som danske frihedsværdier, altså at man ikke frihedsberøver folk i 4 uger uden at give dem
adgang til en dommer. Det er jo det, som Institut for Menneskerettigheder advarer om er en krænkelse af menneskerettighederne. Jeg
vil bare gerne høre fra den socialdemokratiske ordfører, om man ikke er bekymret over den melding fra Institut for Menneskerettigheder.";Nikolaj Villumsen
96688;Time;;Kl. 14:29
96732;title_name;":
Ordføreren.";Henrik Dam Kristensen
96755;Time;;Kl. 14:29
96776;name_party;":
Jo, jeg har faktisk brugt formiddagen på at diskutere forskellige
spørgsmål med Institut for Menneskerettigheder, og jeg synes, vi
som Folketing skal være meget præcise og omhyggelige, når vi arbejder med de spørgsmål, som kan diskuteres, altså hvorvidt de balancerer på kanten af enten konventionerne eller grundloven. Og i
forbindelse med det her lovforslag har jeg bemærket, at der ingen
tvivl er om, at det arbejder inden for rammerne af både grundloven
og konventionerne. Derfor er vi ikke bekymret for den del.";Mattias Tesfaye
97304;Time;;Kl. 14:29
97348;title_name;":
Der er ikke flere korte bemærkninger. Så vi siger tak til hr. Mattias
Tesfaye, Socialdemokratiet. Så er det ministeren. Værsgo.";Henrik Dam Kristensen
97487;Time;"Udlændinge- og integrationsministeren (Inger Støjberg):
Tak for det, og tak til ordførerne for modtagelsen af det her lovforslag, og også tak for debatten her i dag. I efteråret 2015 stod Danmark og Europa i en krisesituation. Flygtninge og migranter væltede
ind over grænserne, folk gik på motorvejene, og vores myndigheder
stod med en række udfordringer i forhold til at håndtere alle de mennesker, som næsten fra den ene dag til den anden dag befandt sig i
Danmark. Vi blev nødt til at handle hurtigt og gøre noget for at sikre
os, at det hele ikke løb løbsk.
Derfor indførte vi bl.a. loven om håndtering af flygtninge- og migrantsituationen. Vi indførte også i 2015 regler om midlertidige opholdssteder til flygtninge i kommunerne. Hermed fik udlændingemyndighederne og politiet en række nye redskaber, der skulle styrke
mulighederne for at håndtere en stigning i antallet af flygtninge og
migranter, som indrejser til og opholder sig i Danmark, ved bl.a. at
øge mulighederne for etablering af indkvarteringspladser på asylområdet. Loven skulle endvidere sikre opretholdelsen af ro og orden
ved bl.a. at indføre mulighed for frihedsberøvelse ved indrejse med
henblik på at fastlægge asylansøgernes identitet, foretage registrering og fastlægge grundlaget for ansøgning om asyl. Der blev desuden med loven bl.a. skabt mulighed for mere konsekvent at pålægge afviste asylansøgere og andre udlændinge, som ikke har lovligt
ophold i Danmark, melde- og opholdspligt, ligesom reglerne om
meldepligt for kriminelle udviste blev skærpet.
Loven blev hastebehandlet her i Folketinget på bare 3 dage, og
derfor blev der også i loven indsat en bestemmelse om, at loven
skulle revideres i den her folketingssamling. Det er så derfor, vi behandler lovforslaget her i dag.
Situationen i dag er jo væsentlig forskellig fra efteråret 2015, da
Danmark lige nu oplever lave indrejse- og asyltal. Det kan dog hur-

17

tigt ændre sig, og det kan det, fordi presset på EU's ydre grænser
fortsat er meget højt og antallet af flygtninge og migranter, der kommer til EU over Middelhavet, fortsat er stort. Det er derfor vigtigt, at
vi udviser rettidig omhu, som en række ordførere også har været inde på. Kun på den måde kan vi sikre, at Danmark er i stand til at
håndtere den situation, som vi havde i efteråret 2015, hvis en lignende situation igen skulle opstå. Det er på den baggrund også min opfattelse, at der generelt er behov for at opretholde reglerne om håndtering af flygtninge- og migrantsituationen samt reglerne om midlertidige opholdssteder til flygtninge, så vi er beredte. Det skal vi efter
min opfattelse altid være.
Loven indeholder som bekendt også en såkaldt solnedgangsklausul. Det betyder, at tre elementer i loven automatisk ophæves pr. 1.
december 2019. Det drejer sig for det første om muligheden for at
pålægge kommunerne operatøransvar for asylcentre, for det andet at
private aktører kan bemyndiges til at bistå med myndighedsudøvelse
på udlændingeområdet, og for det tredje adgang til i særlige tilfælde
at suspendere den automatiske domstolsprøvelse af frihedsberøvede
udlændinge inden for 3 døgn. Disse regler har ikke hidtil været anvendt, men det er nu alligevel min opfattelse, at der også er et behov
for, at vi bibeholder disse regler, så de fortsat er en del af den værktøjskasse, vi har, hvis vores myndigheder pludselig skulle få brug for
dem.
Frihedsberøvelse er dog en meget indgribende foranstaltning, og
derfor foreslår vi, at der indføres en fast grænse på 4 uger for domstolsprøvelse. På den måde sikres den enkelte udlænding en fast tidsfrist for, hvornår han eller hun skal fremstilles for retten eller løslades, og samtidig sikres politiet og domstolene en vis længere periode
til at behandle sager om frihedsberøvelse i i en situation med et væsentlig forøget antal indrejsende flygtninge og migranter, hvilket jo
er en helt grundlæggende betingelse for, at reglerne overhovedet
kommer i anvendelse. Vi foreslår endvidere, at denne bestemmelse
om suspension af den automatiske domstolsprøvelse inden for 3
døgn ophæves den 1. december 2021. På den måde sikrer vi, at vi i
en periode på 3-4 år endnu bevarer muligheden for at suspendere
domstolsprøvelsen.";Kl. 14:29
101683;Time;"Lovforslaget indeholder ud over revisionen af reglerne om håndtering af flygtninge- og migrantsituationen og reglerne om midlertidige opholdssteder til flygtninge også en ændring i bestemmelsen
om muligheden for at fravige planloven i særlige tilfælde til asylindkvartering og også til tilbageholdelsesfaciliteter, for så vidt angår
spørgsmålet om støjbelastning.
Baggrunden for denne ændring er, at det selvfølgelig er afgørende, at Udlændingestyrelsen og politiet ved en eventuel ny massetilstrømning af flygtninge og migranter til Danmark har de bedste muligheder for hurtigt at kunne tilvejebringe de nødvendige indkvarteringspladser og også frihedsberøvelsesfaciliteter. I den forbindelse
bør myndighederne have mulighed for at etablere disse faciliteter
også på støjbelastede arealer, dog således at der naturligvis snarest
muligt skal etableres passende afskærmningsforanstaltninger.
Jeg vil her afslutningsvis endnu en gang takke for modtagelsen.
Jeg kan jo se, at der er bred tilslutning til forslaget her. Og så ser jeg
selvfølgelig frem til den videre behandling.";Kl. 14:35
102769;Time;;Kl. 14:36
102813;title_name;":
Der er et par korte bemærkninger. Først er det hr. Nikolaj Villumsen.
Værsgo.";Henrik Dam Kristensen
102902;Time;;Kl. 14:36
102926;name_party;":
Tak for det. Ifølge høringssvaret fra Institut for Menneskerettigheder
er det jo i strid med menneskerettighedskonventionen og dermed
menneskerettighederne ikke at give frihedsberøvede adgang til en

18

Onsdag den 11. april 2018 (FM )

dommer før efter 4 uger. Der kunne jeg bare godt tænke mig at høre
fra ministeren, hvad ministeren, når hun svarer, at hun ikke mener,
det er korrekt, at det er en krænkelse af menneskerettighederne, bygger det svar på, og om ministeren er bekendt med andre medlemslande i Europarådet, der er sluppet af sted med at gøre det samme, altså
ikke give adgang til en dommer i 4 uger.

den mulighed for at benytte det værktøj, hvis det er sådan, at det kniber med at få fastslået identitet og andet.";Nikolaj Villumsen
103669;Time;;Kl. 14:39
103713;title_name;":
Ministeren.";Henrik Dam Kristensen
103736;Time;;Kl. 14:39
103747;Time;;Kl. 14:37
103791;title_name;":
Ministeren.";Henrik Dam Kristensen
103814;Time;"Udlændinge- og integrationsministeren (Inger Støjberg):
Det er klart, at jeg bygger det her på en gennemgang i ministeriet.
Det er jo ikke sådan, at jeg bare sidder og skriver et lovforslag. Det
er jo sådan, at vi har en minutiøs gennemgang af reglerne også i et
lovforslag som det her, og det er der i øvrigt også redegjort for i lovforslaget.
Med hensyn til det sidste spørgsmål om Europarådets lande i øvrigt har jeg ikke på stående fod kendskab til hverken det ene eller det
andet.";Kl. 14:37
104311;Time;"Udlændinge- og integrationsministeren (Inger Støjberg):
Jeg vil indlede med at sige til hr. Christian Langballe, at jeg også er
uenig med Enhedslisten, og jeg betragter det oftest som ren fornuft,
når man er uenig med Enhedslisten. Så det kan jeg kun bakke hr.
Christian Langballe op i.
Når det er sagt, mener jeg sådan set, at der er en meget god balance i at sige 4 uger her. Skulle det så vise sig, at vi bliver presset,
og at der kommer rigtig, rigtig mange asylansøgere hertil, og at man
fra myndighedernes side ikke kan nå at behandle sagerne, så vil man
jo altid kunne ændre det via en hastelovgivning her i Folketinget.";Kl. 14:37
104950;Time;;Kl. 14:40
104994;title_name;":
Hr. Christian Langballe.";Henrik Dam Kristensen
105030;Time;;Kl. 14:40
105074;title_name;":
Spørgeren, værsgo.";Henrik Dam Kristensen
105104;Time;;Kl. 14:37
105128;name_party;":
Tak for det. Jeg er ikke i tvivl om, at man i ministeriet gennemgår
det minutiøst, og at ministeren sætter sig meget ind i det. Det er jo
også derfor, jeg så spørger her. For det fremgår jo tydeligvis ikke af
lovforslaget eller af svarene på henvendelsen fra Institut for Menneskerettigheder, hvorfor ministeren mener, at der ikke er tale om en
krænkelse af menneskerettighederne. Og eftersom jeg er sikker på,
at der har været en minutiøs gennemgang ovre i ministeriet, så forventer jeg selvfølgelig også, at ministeren kan oplyse Folketinget
om, hvad ministeren præcis bygger sin afvisning af muligheden for,
at der er tale om krænkelser af menneskerettighederne, på.";Nikolaj Villumsen
105809;Time;;Kl. 14:38
105853;title_name;":
Ministeren, værsgo.";Henrik Dam Kristensen
105884;Time;"Udlændinge- og integrationsministeren (Inger Støjberg):
Jamen prøv at høre her, hr. Nikolaj Villumsen. Jeg tror, at den debat
havde vi allerede, da vi første gang havde det her lovforslag på bordet, og hvor Enhedslisten også var imod. Altså, der er jo ikke noget
nyt i, at Enhedslisten er imod, og jeg vil nu i øvrigt bare henvise til
lovforslaget, hvor det er beskrevet.";Kl. 14:38
106267;Time;;Kl. 14:38
106311;title_name;":
Så er det hr. Christian Langballe.";Henrik Dam Kristensen
106357;Time;;Kl. 14:38
106383;name_party;":
Det er jo sådan set lidt det samme. Altså, nu er jeg jo totalt uenig
med Enhedslisten, hvilket jeg sådan set er meget taknemlig for – det
går jeg sådan og er dagligt taknemlig for at jeg er – men jeg vil bare
lige høre noget. Jeg synes jo ikke, at det er noget problem, at man
siger, at man kan suspendere domstolsprøvelsen i længere tid end 4
uger, og det mener jeg, fordi vi jo altså taler om mennesker, der søger asyl i Danmark, hvor de så ansøger om, at den danske stat beskytter og værner og giver penge osv., altså forskellige ydelser. Der
synes jeg altså ikke det er for meget forlangt, at myndighederne får";Christian Langballe
107025;name_party;":
Jeg bliver jo sådan set også lidt nysgerrig, for hvorfor 4 uger? Hvorfor ikke 8 uger? Eller hvorfor ikke 1 år? Jeg har sådan lidt en fornemmelse af, at alt, hvad der har med menneskerettigheder at gøre, i
virkeligheden bare er nogle lidt subjektive og vilkårlige skøn, i forhold til om det er inden for skiven. Så det er ikke engang for at drille, at jeg spørger. Jeg spørger sådan set af ren interesse for at forstå
den proces, hvor man når frem til 4 uger, ligesom man jo også nåede
frem til, at familiesammenføringsreglerne også havde en tidsgrænse.
Så det er egentlig af ren interesse.";Christian Langballe
107626;Time;;Kl. 14:40
107670;title_name;":
Ministeren.";Henrik Dam Kristensen
107693;Time;"Udlændinge- og integrationsministeren (Inger Støjberg):
Jeg vil jo ikke afvise, at man godt kunne have skrevet et andet antal
uger her, men der er naturligvis en afvejning af, dels om myndighederne kan nå at behandle sagerne, og det mener vi at de kan inden
for de 4 uger, dels hvor lang tid man reelt kan frihedsberøve folk i
den situation, som de er i. Så tingene skal være proportionale, og det
er jo så, som jeg sagde, også sådan, at hvis der pludselig kommer
rigtig, rigtig stort pres på os igen, vil vi altid kunne ændre de her
ting, sådan som vi gjorde sidst. Så derfor vil jeg fastholde, at jeg mener, at de 4 uger er et meget realistisk bud.";Kl. 14:40
108355;Time;;Kl. 14:41
108399;title_name;":
Vi siger tak til ministeren.
Der er ikke flere korte bemærkninger, og da der ikke er flere, der
har bedt om ordet, er forhandlingen sluttet.
Jeg foreslår, at lovforslaget henvises til Udlændinge- og Integrationsudvalget, og hvis ingen gør indsigelse, betragter jeg det som vedtaget.
Det er vedtaget.

Onsdag den 11. april 2018 (FM )";Henrik Dam Kristensen
108745;Time;Meddelelser fra formanden;Kl. 14:41
108815;title_name;":
Der er ikke mere at foretage i dette møde.
Folketingets næste møde afholdes i morgen, torsdag den 12. april
2018, kl. 10.00.
Jeg henviser til den dagsorden, der fremgår af Folketingets hjemmeside.
Mødet er hævet. (Kl. 14:42).

19";Henrik Dam Kristensen
