split;reason;text;value
57208;name_party;":
I svaret på spørgsmål 132, EFK, almindelig del, står der jo, at kompensationsaftalen er en del af salgsaftalen, da det fremgår af svaret,
at kompensationsaftalen indgår i bilaget over de aktiver, som følger
med salget, de såkaldte key assets. Så det er jo åbenlyst på det her
tidspunkt, fordi der ligger et svar fra Folketinget om, at kompensationsaftalen ikke kan overdrages uden en forhandling, at man ikke kan
sælge kompensationsaftalen, uden at der har været en accept fra regeringen. Så hvilken minister eller hvilket ministerium har på det
tidspunkt, hvor salget foregår, som er den 21. august 2017, accepteret, at kompensationsaftalen er en del af salget?

Skriftlig begrundelse";Rune Lund
57906;Time;Den 21. november 2016 svarede ministeren i et offentligt tilgængeligt svar til Folketinget (EFK spørgsmål 72 alm. del), at en overdragelse af kompensationsaftalen ville kræve en godkendelse af myndighederne. Den 21. august 2017 indgår A.P. Møller - Mærsk en aftale med Total, hvor kompensationsaftalen er indeholdt i denne aftale.;Kl. 13:50
58265;title_name;":
Værsgo at læse op.";Pia Kjærsgaard
58313;title_name;":
Værsgo til ministeren.";Pia Kjærsgaard
58347;Time;"Energi-, forsynings- og klimaministeren (Lars Christian Lilleholt):
Tak for spørgsmålet igen. Jeg vil sige, som jeg sagde i min besvarelse lige før, at det er således, at det slet ikke har været muligt for A.P.
Møller - Mærsk at sælge kompensationsaftalen uden myndighedernes godkendelse.";Kl. 13:50
58647;Time;;Kl. 13:50
58658;Time;;Kl. 13:47
58674;name_party;":
Hvad er ministerens holdning til, at A.P. Møller - Mærsk tilsyneladende har solgt kompensationsdelen uden myndighedernes godkendelse, eller uden at myndighederne på forhånd havde givet deres
godkendelse af denne del af salgsaftalen?";Rune Lund
58918;Time;;Kl. 13:47
58946;title_name;":
Værsgo.";Pia Kjærsgaard
58983;title_name;":
Værsgo.";Pia Kjærsgaard
59002;Time;;Kl. 13:50
59018;name_party;":
Så vil jeg gerne spørge: Hvilken minister eller hvilket ministerium
har godkendt eller accepteret, at kompensationsaftalen er fulgt med
ved salget den 21. august 2017?";Rune Lund
59197;Time;;Kl. 13:50
59208;Time;"Energi-, forsynings- og klimaministeren (Lars Christian Lilleholt):
Tak til spørgeren for spørgsmålet. Ifølge undergrundsloven skal
overdragelser, der indebærer bevillinger til undergrunden, godkendes af myndighederne. Derfor vil en salgsaftale som den, der blev
indgået mellem A.P. Møller - Mærsk og Total i august 2017, som
udgangspunkt altid være med forbehold for myndighedernes godkendelse.
Jeg kan selvfølgelig ikke vide alt, hvad der er aftalt selskaberne
imellem, for det er private selskaber. Jeg kan dog konstatere, at det i
forbindelse med al ekstern kommunikation omkring salgsaftalen var
tydeligt, at salget hvilede på den forudsætning, at den blev godkendt
af myndighederne, herunder Energistyrelsen. Det er som en del af
denne godkendelse af myndighederne, at vilkårene for overdragelsen
bliver fastlagt, og som en del af sagsbehandlingen i forbindelse med
godkendelsen er der taget stilling til, om kompensationsaftalen fra
2003 fremover også skal gælde for Total. Her har staten fulgt kammeradvokatens klare anbefaling, hvilket jeg tidligere har redegjort
for over for Folketinget.
Det korte svar på spørgsmålet er, at det slet ikke har været muligt
for A.P. Møller - Mærsk at sælge kompensationsaftalen uden myndighedernes godkendelse, som det anføres i spørgsmålet. Det har
været en juridisk afvejning fra statens side, hvad vi er forpligtet til i
forhold til de aftaler, vi har indgået, og der er truffet afgørelse ud fra
den juridiske rådgivning, som staten har fået.";Kl. 13:47
60726;title_name;":
Værsgo til ministeren.";Pia Kjærsgaard
60760;Time;"Energi-, forsynings- og klimaministeren (Lars Christian Lilleholt):
Den er ikke fulgt med ved salget i august 2017. Efter det har der
skullet være en godkendelsesprocedure, hvor de her spørgsmål om
kompensationsaftalen og andre ting har indgået i den samlede vurdering, som jeg har overdraget – eller delegeret – til Energistyrelsen,
og Energistyrelsen har for få dage siden færdigbehandlet ansøgningen.";Kl. 13:50
61175;Time;;Kl. 13:51
61203;title_name;":
Spørgeren.";Pia Kjærsgaard
61225;Time;;Kl. 13:51
61241;name_party;":
Jeg tror ikke, jeg forstår svaret på det spørgsmål. For vi kan jo se, at
kompensationsaftalen indgår som en del af bilaget til den salgsaftale,
der bliver offentliggjort den 21. august 2017. Skal det forstås på den
måde, at A.P. Møller - Mærsk har solgt sin oliedivision for 47 mia.
kr. til Total, uden at A.P. Møller - Mærsk på det tidspunkt ved eller
har garanti for eller har aftalt med regeringen, at kompensationsaftalen følger med?

12

Onsdag den 14. marts 2018 (S 611)";Rune Lund
61731;Time;;Kl. 13:51
61759;title_name;":
Værsgo.";Pia Kjærsgaard
61778;Time;"Energi-, forsynings- og klimaministeren (Lars Christian Lilleholt):
Det er sådan set rigtigt. For det er således, at det slet ikke har været
muligt for koncernen A.P. Møller - Mærsk at sælge kompensationsaftalen. Det er helt klart. Det er således, at forhold omkring Danmarks undergrund skal godkendes. Dermed foregår der en sagsbehandling af den her ansøgning, der har været, og den blev afsluttet
for få dage siden.";Kl. 13:51
62207;Time;;Kl. 13:52
62235;title_name;":
Tak. Spørgsmålet er afsluttet.
Det næste spørgsmål er også til energi-, forsynings- og klimaministeren af hr. Rune Lund, Enhedslisten.";Pia Kjærsgaard
62381;Time;"Spm. nr. S 611
8) Til energi-, forsynings- og klimaministeren af:";Kl. 13:52
62463;name_party;":
Vil ministeren undersøge, om A.P. Møller - Mærsk har indgået en
salgsaftale med Total, hvori kompensationsaftalen indgår, uden
myndighedernes godkendelse – eller om myndighederne på forhånd
havde givet deres godkendelse af denne del af salgsaftalen?

Skriftlig begrundelse
Den 21. november 2016 svarede ministeren i et offentligt tilgængeligt svar til Folketinget (EFK spørgsmål 72 alm. del), at en overdragelse af kompensationsaftalen ville kræve en godkendelse af myndighederne. Den 21. august 2017 indgår A.P. Møller - Mærsk en aftale med Total, hvor kompensationsaftalen er indeholdt i denne aftale.";Rune Lund
63095;title_name;":
Værsgo for oplæsning af spørgsmålet.";Pia Kjærsgaard
63143;Time;;Kl. 13:52
63159;name_party;":
Vil ministeren undersøge, om A.P. Møller - Mærsk har indgået en
salgsaftale med Total, hvori kompensationsaftalen indgår, uden
myndighedernes godkendelse – eller om myndighederne på forhånd
havde givet deres godkendelse af denne del af salgsaftalen?";Rune Lund
63420;Time;"foretaget en samlet, grundig sagsbehandling af hele overdragelsen på
den måde, loven foreskriver.
Derfor synes jeg ikke, det er relevant at undersøge, hvorvidt A.P.
Møller - Mærsk A/S har solgt noget, de ikke havde mulighed for at
sælge, eller om myndighederne har godkendt noget, der ikke var ansøgt om.";Kl. 13:52
63736;Time;;Kl. 13:53
63764;title_name;":
Værsgo.";Pia Kjærsgaard
63783;Time;;Kl. 13:53
63799;name_party;":
Skal det forstås på den måde, at der ikke på noget som helst tidspunkt, før salget bliver annonceret den 21. august 2017 – i forløbet
op til det, i månederne op til det – har været en dialog eller drøftelser
mellem A.P. Møller - Mærsk A/S og regeringen, herunder diverse
ministerier, om vilkårene for salget af A.P. Møller - Mærsk A/S til
Total, herunder kompensationsaftalen? Har der ikke været nogen
som helst møder, drøftelser, diskussioner mellem A.P. Møller Mærsk A/S og regeringen og forskellige ministerier under regeringen, op til salget i august 2017?";Rune Lund
64371;Time;;Kl. 13:54
64399;title_name;":
Værsgo, ministeren.";Pia Kjærsgaard
64430;Time;"Energi-, forsynings- og klimaministeren (Lars Christian Lilleholt):
Tak for spørgsmålet. Jeg kan redegøre for mit eget anliggende i den
sammenhæng og sige, at jeg ikke har haft nogen drøftelser med A.P.
Møller - Mærsk A/S om det her spørgsmål før offentliggørelsen af
salget.";Kl. 13:54
64717;Time;;Kl. 13:54
64745;title_name;":
Spørgeren.";Pia Kjærsgaard
64767;Time;;Kl. 13:54
64783;name_party;":
Til det samråd, vi havde om spørgsmålet her, den 1. november 2017
siger ministeren: Jeg blev orienteret om, hvem der var køberen, dagen før. Det er så den 20. august 2017. Og om lørdagen – det er så
den 19. august 2017 – blev jeg af min departementschef orienteret
om, at der muligvis var en proces i gang.
Så derfor bliver jeg nødt til at spørge: Hvis ikke dialogen har været ført med energi-, forsynings- og klimaministeren før dette tidspunkt, hvilket ministerium har A.P. Møller - Mærsk A/S så haft dialogen med indtil da?";Rune Lund
65321;Time;;Kl. 13:55
65349;title_name;":
Værsgo, ministeren.";Pia Kjærsgaard
65380;Time;;Kl. 13:52
65408;title_name;":
Værsgo, ministeren.";Pia Kjærsgaard
65439;Time;"Energi-, forsynings- og klimaministeren (Lars Christian Lilleholt):
Tak for det. Og tak for spørgsmålet. Som jeg redegjorde for i min
besvarelse af spørgsmål nr. S 610, vil det ikke være muligt for A.P.
Møller - Mærsk A/S at sælge kompensationsaftalen videre uden
myndighedernes godkendelse. Energistyrelsen modtog en ansøgning
om godkendelsen af overdragelsen den 5. september 2017. Det er
den, vi som myndighed har forholdt os til, og den, der har dannet udgangspunkt for de vilkår, der er blevet stillet for overdragelsen.
Overdragelsen er ikke blevet sagsbehandlet, forud for at A.P. Møller
- Mærsk A/S ansøgte om godkendelse af overdragelsen: der er altså
ikke tale om elementer, der er godkendt på forhånd. Efter at Energistyrelsen modtog ansøgningen om godkendelse, har Energistyrelsen

Energi-, forsynings- og klimaministeren (Lars Christian Lilleholt):
Jeg vil sige, at der ikke har været nogen dialog om de her spørgsmål
mellem mig som minister og A.P. Møller - Mærsk A/S. Jeg blev –
som rigtigt redegjort for fra spørgerens side – kort tid før offentliggørelsen af salget gjort opmærksom på, at der var en proces i gang.
Det blev jeg gjort opmærksom på af min departementschef få dage
før offentliggørelsen.";Kl. 13:55
66669;Time;;Kl. 13:55
66697;title_name;":
Værsgo.

Onsdag den 14. marts 2018 (S 606)";Pia Kjærsgaard
66753;Time;;Kl. 13:55
66769;name_party;":
Jamen så tror jeg, at jeg vil spørge: Hvem var det, der orienterede
ministerens departementschef? Var det en fra Finansministeriet, og
hvem var det i givet fald? Var det finansministeren?";Rune Lund
66968;Time;;Kl. 13:55
66996;title_name;":
Værsgo.";Pia Kjærsgaard
67015;Time;"Energi-, forsynings- og klimaministeren (Lars Christian Lilleholt):
Det spørgsmål må spørgeren stille andetsteds. Jeg kan sige, at jeg er
blevet orienteret af min departementschef.";Kl. 13:55
67207;Time;;Kl. 13:55
67235;title_name;":
Tak. Og spørgsmålet er afsluttet.
Det næste spørgsmål (spm. nr. S 598) er til transport-, bygningsog boligministeren af hr. Rasmus Prehn, Socialdemokratiet.";Pia Kjærsgaard
67403;Time;"Spm. nr. S 606
9) Til sundhedsministeren af:";Kl. 13:55
67466;name_party;":
Finder ministeren arbejdsmiljøet på psykiatrisygehuset i Slagelse tilfredsstillende set i lyset af regeringens tidligere besvarelser i sagen
og DR Sjællands dækning af den nye udvikling på sygehuset?
(Spørgsmålet er udsat til næste spørgetid).";Kaare Dybvad
67721;Time;"Spm. nr. S 598
10) Til transport-, bygnings- og boligministeren af:";Kl. 13:55
67807;name_party;":
Mener ministeren, at det er et udtryk for god og retfærdig kundeservice, når det koster 50 kr. at forny sit rejsekort, selv om udløbsdatoen ikke fremgår af kortet og det i forvejen koster 50 kr. at oprette
kortet?";Rasmus Prehn
68049;title_name;":
Værsgo til at læse spørgsmålet op.";Pia Kjærsgaard
68095;Time;;Kl. 13:56
68113;name_party;":
Mener ministeren, at det er et udtryk for god og retfærdig kundeservice, når det koster 50 kr. at forny sit rejsekort, selv om udløbsdatoen ikke fremgår af kortet og det i forvejen koster 50 kr. at oprette
kortet?";Rasmus Prehn
68338;Time;;Kl. 13:56
68366;title_name;":
Værsgo.";Pia Kjærsgaard
68385;Time;"Transport-, bygnings- og boligministeren (Ole Birk Olesen):
Tak for spørgsmålet. Når mit visa-/dankort udløber, sender min bank
automatisk et nyt kort til mig og trækker et gebyr for det på min konto. Jeg går ikke og holder øje med, hvornår mit dankort udløber, selv
om datoen er påtrykt kortet, og jeg synes, det er en god kundeservice, at min bank automatisk sender et nyt kort til mig, når det gamle
udløber. Sådan er det ikke med rejsekortet, men jeg ved, at Rejsekort
A/S er ved at undersøge muligheden for at forbedre kundeservicen
på dette område. Når det er sagt, er det ikke noget, jeg som minister
har direkte bemyndigelse til at blande mig i. Rejsekortet er ejet af

13

trafikvirksomhederne, og de bestemmer selv, hvilke billetsystemer
de ønsker at anvende, og hvilken kundeservice de ønsker at give.
Som jeg har oplyst Folketingets Transport-, Bygnings- og Boligudvalg i et svar til udvalget af 28. februar, vurderer Rejsekort A/S, at
det vil koste ca. 76 mio. kr. over 5 år eller i gennemsnit ca. 15 mio.
kr. om året at indføre gratis fornyelse af rejsekortet og dermed spare
kunderne for udgiften på 50 kr. hvert femte år. Ting koster jo penge,
og disse penge skal så findes et andet sted, hvis ikke de skal komme
fra kunderne. Hr. Rasmus Prehns eget parti er med i forligskredsen
om bedre og billigere kollektiv trafik. Det havde stået denne forligskreds frit for at diskutere at bruge nogle af forligskredsens puljemidler til dette formål, hvis man havde ønsket det.";Kl. 13:56
69880;Time;;Kl. 13:57
69908;title_name;":
Værsgo til spørgeren.";Pia Kjærsgaard
69941;Time;;Kl. 13:57
69959;name_party;":
Mange tak til ministeren for den her besvarelse. Jeg synes jo, at ministeren prøver at vige lidt uden om sit ansvar her. Det er rigtigt, at
det her rejsekort er ejet af de her trafikselskaber, men ministeren har
jo en mulighed for at gøre noget ved det, hvis ministeren vil det. Jeg
synes, at ministeren lidt har en pointe, når han sammenligner med
den service, vi får hos vores banker, hvor vi jo automatisk får tilsendt et nyt dankort, hvis det gamle er udløbet. Hvis ministeren virkelig ville, kunne han jo godt lægge op til, at man også fra Rejsekort
A/S's side gjorde det her automatisk.
Det med, at der er en udgift forbundet med det, tror jeg man kan
diskutere og regne ud på mange måder, for sagen er jo også den:
Man har et rejsekort, der pludselig løber ud – og jeg kan forstå, at
det er sådan, at man ikke engang får besked i forvejen om, hvornår
det løber ud, men man står simpelt hen og skal ud at rejse, og når
man så regner med at skulle bippe sig ind, er rejsekortet pludselig
bare løbet ud: det er jo helt usædvanlig dårlig service – og derudover
skal man så betale de 50 kr. Det kunne jo have den effekt, at der var
nogle, der valgte den kollektive trafik fra eller valgte rejsekortet fra
og derfor også rejste mindre, fordi de ikke fik de her rabatter og andet. Så det kan også godt være en udgift, hvis der er nogle, der vælger rejsekortet fra, altså sådan at det, at der er et gebyr, kan føre til,
at man taber penge.
Ministeren siger så: Nå, men de her røde partier har en aftale om
bedre og billigere kollektiv trafik. Det er fuldstændig rigtigt. Vi har
taget et ansvar på os i modsætning til regeringen, der ingenting vil
med den kollektive trafik. Men skulle det alene være vores ansvar at
løfte det her? Hvorfor er det, ministeren ikke får kaldt Rejsekort A/S
til orden og siger: Prøv at høre her: det skriger jo til himlen, når I har
den her mystiske praksis: få da lavet det om, i første omgang sådan,
at man får det udstedt automatisk, og så må vi kigge på det med udgiften? Så må ministeren jo prøve at kalde os partier sammen og se,
om vi kan finde en løsning. Og ja, det kunne måske godt være i forligskredsen om bedre og billigere kollektiv trafik, men hvorfor ikke i
en forligskreds, hvor ministeren selv er med? Bedre skal det i hvert
fald være.";Rasmus Prehn
72251;Time;;Kl. 14:00
72279;title_name;":
Værsgo til ministeren.";Pia Kjærsgaard
72313;Time;"Transport-, bygnings- og boligministeren (Ole Birk Olesen):
Jamen hr. Rasmus Prehns spørgsmål går jo primært på de 50 kr., og
der er mit svar ganske simpelt det, som jeg allerede har sagt: Jeg synes ikke, at det er noget problem, at man skal betale for at få fornyet
sit rejsekort, ligesom jeg heller ikke synes, det er et problem, at man

14

Onsdag den 14. marts 2018 (S 599)

skal betale for at få fornyet sit visakort. Der, hvor jeg synes at servicen godt kunne være bedre, er der, hvor Rejsekort A/S godt kunne
give folk en reminder om, at deres rejsekort er ved at udløbe, eller
kunne forny det automatisk og trække de 50 kr. hos dem, der har en
ordning, hvor man kan trække pengene automatisk. Så jeg er enig
med dem, der synes, at det altså ikke er særlig god service, men jeg
er ikke enig med hr. Rasmus Prehn i, at det er et problem, at det koster 50 kr. hvert femte år at få fornyet sit rejsekort. Så når hr. Rasmus Prehn spørger, hvorfor jeg ikke har sørget for, at de penge blev
bevilget, så er svaret, at det er, fordi jeg ikke er enig i, at de skal bevilges.";Kl. 14:00
73399;Time;;Kl. 14:01
73427;title_name;":
Værsgo, hr. Rasmus Prehn.";Pia Kjærsgaard
73464;Time;;Kl. 14:01
73475;Time;;Kl. 14:03
73503;title_name;":
Ministeren for sit sidste svar. Værsgo.";Pia Kjærsgaard
73554;Time;"Transport-, bygnings- og boligministeren (Ole Birk Olesen):
Jeg går faktisk ind for, at politikere ikke skal blande sig i alt. Så hvis
der er et misforhold mellem de kunder, der rejser med rejsekort, og
de trafikvirksomheder, der leverer rejsekortet som en ydelse, så går
jeg ud fra, at kunder og Rejsekort A/S i samarbejde med trafikvirksomhederne kan tale sig til rette om tingene, uden at jeg behøver at
blande mig i det. Jeg er klar over, at hvis man er socialdemokrat,
mener man i princippet, at politikere skal blande sig i alt, og dette
spørgsmål er også udtryk for, at Socialdemokratiet mener, at politikere skal blande sig i alt.";Kl. 14:03
74204;Time;;Kl. 14:03
74222;name_party;":
Men lad os så tage fat på, hvad ministeren har foretaget sig i forhold
til at sikre en bedre serviceoplevelse. Nu har den her historie været
fremme, og der er artikler, hvor man kan læse om, at folk står og vil
bippe sig ind for at komme ud at rejse, men pludselig virker det ikke,
og folk har ingenting fået at vide i forvejen. Hvad har ministeren
gjort for at tage det op? Og hvad har ministeren gjort, med hensyn til
at man ikke får det tilsendt automatisk? Det har jo været fremme i
forbindelse med den her sag. Hvad har ministeren foretaget sig for at
sikre en bedre kundeoplevelse hos dem, der har rejsekort?";Rasmus Prehn
74848;Time;;Kl. 14:01
74876;title_name;":
Værsgo.";Pia Kjærsgaard
74895;Time;"Transport-, bygnings- og boligministeren (Ole Birk Olesen):
Som hr. Rasmus Prehn er helt vidende om, fordi han lige har fået det
at vide i et svar fra mig – men det er også noget, hr. Rasmus Prehn
vidste i forvejen – så hører rejsekortet under trafikvirksomhederne.
Jeg kan ikke pålægge trafikvirksomhederne at gøre noget anderledes
her. Det ville hr. Rasmus Prehn heller ikke kunne gøre, hvis hr. Rasmus Prehn blev transportminister. Så hr. Rasmus Prehn ved udmærket godt, at det ikke er mit ansvarsområde, og at jeg ikke har nogen
ret til at fortælle trafikvirksomhederne, at de skal gøre det på en anden måde. Det er jo bare – som så ofte før – ren populisme fra hr.
Rasmus Prehns side her i salen.";Kl. 14:01
75608;Time;;Kl. 14:02
75636;title_name;":
Værsgo.";Pia Kjærsgaard
75673;title_name;":
Spørgsmålet er afsluttet.
Så er der et nyt spørgsmål til transport-, bygnings- og boligministeren, og det er også af hr. Rasmus Prehn, Socialdemokratiet.";Pia Kjærsgaard
75838;Time;"Spm. nr. S 599
11) Til transport-, bygnings- og boligministeren af:";Kl. 14:03
75924;name_party;":
Mener ministeren, at S-togsstationerne i og omkring København understøtter Park & Ride, når flere kommuner, herunder Solrød Kommune, har indført tidsbegrænset parkering ved deres S-togsstationer,
således at pendlere ikke kan parkere ved stationen og pendle til København?";Rasmus Prehn
76224;title_name;":
Værsgo at læse op.";Pia Kjærsgaard
76254;Time;;Kl. 14:03
76272;name_party;":
Tak, formand. Mener ministeren, at S-togsstationerne i og omkring
København understøtter Park & Ride, når flere kommuner, herunder
Solrød Kommune, har indført tidsbegrænset parkering ved deres Stogsstationer, således at pendlere ikke kan parkere ved stationen og
pendle til København?";Rasmus Prehn
76568;Time;;Kl. 14:04
76596;title_name;":
Værsgo.";Pia Kjærsgaard
76615;Time;;Kl. 14:04
76626;Time;;Kl. 14:02
76644;name_party;":
Jeg synes, at vi skal sige: Godt ord igen. Det er jo ikke et spørgsmål
om at kalde dem til orden eller sætte dem på plads, men det handler
om, at man har en dialog med de her mennesker, og man har jo som
transportminister det øverste ansvar for den kollektive trafik. Jeg går
ud fra, at vi kan blive enige om, at vi gerne vil have, at man som
bruger af dansk kollektiv trafik får en oplevelse af, at der er bedst
mulig service. Nu hører vi så om, at der er en sag, hvor man ikke får
at vide, når ens kort løber ud, men lige pludselig kan man ikke rejse
længere, og så får man en afgift oveni på 50 kr. Det er en utrolig dårlig oplevelse. Så har ministeren da mulighed for at indkalde de her
parter og sige: Kan vi ikke gøre det lidt bedre? Kan vi ikke gøre det
lidt mere hensigtsmæssigt, så folk får en god oplevelse? Ministeren
har da det øverste ansvar for den kollektive trafik.

Transport-, bygnings- og boligministeren (Ole Birk Olesen):
Tak for spørgsmålet. Det er indlysende, at tidsbegrænsninger på parkering ved S-togsstationerne ikke bidrager til at understøtte Park &
Ride-konceptet. Når adgangen til den kollektive trafik forringes,
svækker den naturligvis incitamentet til at benytte sig af den kollektive transport. Det står imidlertid kommunerne frit for at disponere
over de kommunale parkeringsarealer, som de måtte ønske. Den enkelte kommune må opveje hensynet til på den ene side at sikre tilgængeligheden til den kollektive trafik og på den anden side at fremme adgangen til det kommunale næringsliv.
I Solrød Kommunes tilfælde kan jeg forstå, at der som forsøgsordning er indført tidsbegrænset parkering i dagtimerne på de parkeringspladser ved Solrød Center, der ligger tættest ved Solrød Strand
Station. Tidsbegrænsningen er indført for at dæmme op for, at pendlere fra stationen lader bilen stå hele dagen ved Solrød Center til
gene for de lokale, der ønsker at parkere og handle i Solrød Center.
Det er naturligvis ærgerligt, at det derved bliver vanskeligere at fin-

Onsdag den 14. marts 2018 (S 609)

de parkering for de S-togsrejsende, der ankommer til stationen i bil.
Jeg har dog samtidig forståelse for, at man fra kommunens side ikke
ønsker, at det kommunale handelsliv begrænses af, at de handlende
ikke har mulighed for at finde en ledig parkeringsplads.";Rasmus Prehn
78946;Time;;Kl. 14:05
78974;title_name;":
Værsgo til spørgeren.";Pia Kjærsgaard
79007;Time;;Kl. 14:05
79025;name_party;":
Mange tak til ministeren for den her besvarelse. Jeg har det helt som
ministeren, for jeg kan også godt sætte mig ind i, hvad det er, der
gør, at man som kommune eller som handelscenter synes, man er
nødt til at gøre tingene på en anden måde. Det kan de fleste sætte sig
ind i. Men det har bare været sådan, at alle de gange, vi har talt kollektiv trafik og vi fra Socialdemokratiets side har sagt, at vi gerne vil
være med til at løfte den kollektive trafik, har det igen og igen lydt –
og med rette, synes jeg: Det batter først noget, når vi får de her forskellige transportformer til at hænge bedre sammen.
Ministeren havde selv taget initiativ til en rigtig fremragende
konference i går om mobilitet, og noget af det, der kom frem på konferencen, var, at vi skal have de forskellige transportformer til at
hænge bedre sammen, altså det her med, at man f.eks. kører i bil til
at starte med, tager toget videre og så cykler til sidst, sådan at man
får den mest optimale rejse med hensyn til tidsomkostninger og alt
muligt andet. Netop det med Park & Ride bliver så udfordret, når der
ikke er parkeringsfaciliteter, og der er jeg interesseret i, hvad ministeren har foretaget sig på det her område, hvad for en strategi har
ministeren i forhold til at fremme Park & Ride, hvad for en dialog
har ministeren med DSB, med kommunerne, med de handlende i
forhold til at fremme den her udvikling?
Man kunne jo forestille sig, at man i stedet for at gøre som i Solrød, hvor man bare lukker ned, så der enten ikke er mulighed for at
parkere eller kun mulighed i nogle bestemte timer, tænker mere offensivt, så der også er nogle af de handlende, der tænker: Hvis vi får
flere til at skifte transportform i Solrød Strand f.eks., er der måske
også flere, der handler her, og derfor skal vi have udbygget vores
parkeringsmasse, og vi skal have nogle faciliteter, der gør, at dem,
der pendler, føler det attraktivt at skifte her, men også måske at
handle her, samtidig med at de er her.
Hvad for et arbejde har ministeren foretaget for at styrke Park &
Ride-tanken i Danmark?";Rasmus Prehn
81100;Time;;Kl. 14:07
81128;title_name;":
Værsgo.";Pia Kjærsgaard
81148;Time;;Kl. 14:07
81166;name_party;":
Igen tak til ministeren, og al respekt for en forsøgsordning i Solrød
Strand. Jeg håber også, at de handlende oplever, at der kommer flere
og handler hos dem. Det er jo hele målet med det her, så det er jo
fint. Men jeg bruger den her konkrete sag fra Solrød som et eksempel til at illustrere det omfattende problem, der efterhånden er på
mange stationer, nemlig det forhold, at det bliver sværere og sværere
at finde et sted at stille sin bil, parkere, og så tage toget videre. Hele
ideen med Park & Ride har jo været, at vi skulle løfte det her, så det
blev nemmere. Så det er kun et eksempel, og det, jeg spørger ind til,
er lige så meget det her med: Hvad mener ministeren generelt om det
her? Hvad vil ministeren gøre for at løfte muligheden for Park & Ride?";Rasmus Prehn
81941;Time;;Kl. 14:08
81969;title_name;":
Tak. Ministeren.";Pia Kjærsgaard
81997;Time;"Transport-, bygnings- og boligministeren (Ole Birk Olesen):
Det spørgsmål svarer jeg gerne på, den dag hr. Rasmus Prehn stiller
det som et skriftligt § 20-spørgsmål her i salen.";Kl. 14:08
82186;Time;;Kl. 14:08
82214;title_name;":
Spørgeren.";Pia Kjærsgaard
82236;Time;;Kl. 14:08
82254;name_party;":
Jeg synes, at det er en lidt underlig defensiv attitude, som ministeren
har her. Det er jo oplagt, at når vi taler om kollektiv trafik, når vi taler om mobilitet, hvor der var en kæmpe konference i går – og stor
ros og anerkendelse til ministeren for det – er Park & Ride noget af
det allermest centrale. Det må jo dække over, at ministeren overhovedet ikke har nogen overvejelser eller strategier i forhold til det her.
Det er da skuffende, at ministeren bare kommer og afviser det her i
stedet for at fremlægge nogle visioner, nogle tanker på det her område. Det er da så oplagt, at man skal have noget på det her, for ellers
kommer vi ikke til at fremme netop det, der var fokus på i går, nemlig større mobilitet.";Rasmus Prehn
82982;Time;;Kl. 14:09
83010;title_name;":
Sidste svar. Værsgo.";Pia Kjærsgaard
83042;Time;;Kl. 14:09
83053;Time;"Transport-, bygnings- og boligministeren (Ole Birk Olesen):
Jeg har ikke foretaget mig noget over for Solrød Kommune, som har
lavet en forsøgsordning, hvor de har indført tidsbegrænset parkering.
Jeg synes, der skal være plads til forsøgsordninger i det danske samfund, der skal være plads til, at Solrød Kommune gør sig sine erfaringer med en tidsbegrænset parkering. Der vil være plusser, og der
vil være minusser, og når forsøgsordningen har været der i et stykke
tid, vil Solrød Kommune vurdere plusser og minusser.";Kl. 14:07
83584;Time;;Kl. 14:07
83612;title_name;":
Værsgo.

15

Transport-, bygnings- og boligministeren (Ole Birk Olesen):
Jeg synes, at Park & Ride er en rigtig, rigtig god idé, og når hr. Rasmus Prehn stiller et skriftligt spørgsmål til mundtlig besvarelse om
mit generelle indtryk af Park & Ride og de generelle ting, som er
igangsat på området, svarer jeg gerne på det.";Pia Kjærsgaard
83947;Time;;Kl. 14:09
83975;title_name;":
Tak. Spørgsmålet er afsluttet.
Det næste spørgsmål er til transport-, bygnings- og boligministeren af hr. Lennart Damsbo-Andersen, Socialdemokratiet.";Pia Kjærsgaard
84136;Time;"Spm. nr. S 609
12) Til transport-, bygnings- og boligministeren af:";Kl. 14:09
84233;name_party;":

16

Onsdag den 14. marts 2018 (S 609)

Mener ministeren, at færgetaksterne på overfarten mellem Tårs og
Spodsbjerg bør nedsættes som følge af den lavere brotakst på Storebælt, der trådte i kraft den 1. januar 2018?

mener ministeren så? Skal det, der tidligere var det gældende princip, ikke være gældende fremadrettet? Heri ligger også en beslutning
om at sætte taksterne ned på færgefarten ligesom over Storebælt.";Lennart Damsbo-Andersen
84662;Time;;Kl. 14:13
84690;title_name;":
Værsgo.";Pia Kjærsgaard
84709;Time;;Kl. 14:09
84738;name_party;":
Tak for det, formand. Mener ministeren, at færgepriserne på overfarten mellem Tårs og Spodsbjerg bør nedsættes som følge af den lavere brotakst på Storebælt, der trådte i kraft her den 1. januar 2018?";Lennart Damsbo-Andersen
84950;Time;;Kl. 14:10
84978;title_name;":
Ministeren.";Pia Kjærsgaard
